X,Y
8.400985726344238,-10.258750131184765
11.149693910286395,-11.46066665055265
13.898402094228553,-12.662583169920534
16.647110278170707,-13.864499689288419
19.395818462112867,-15.066416208656303
22.144526646055024,-16.268332728024188
24.90703989618138,-16.988846624882086
27.75699727965332,-16.820432624183795
30.415424485966774,-15.779575852678946
32.62209705534434,-13.968162975378945
34.16101011862307,-11.563508081610776
34.88152391985897,-8.800994529456945
34.713109796334976,-5.951037352492735
33.67225365276501,-3.2926099003233666
31.860840584425524,-1.0859377678412017
29.456185472209654,0.4529753909572669
26.693672138503523,1.1734890966734284
23.8437149341311,1.0050755055645766
21.185287727817645,-0.035781265940276086
18.978615253959823,-1.8471939247925757
17.439701999641613,-4.251849255456145
16.719188389445193,-7.014362370714576
16.887602417449447,-9.864319766126485
17.92845856101941,-12.522747218295853
19.73987145025938,-14.729419760367456
22.144526646055024,-16.268332728024188
24.90703989618138,-16.988846624882086
27.75699727965332,-16.820432624183795
30.415424485966774,-15.779575852678946
32.62209705534434,-13.968162975378945
34.16101011862307,-11.563508081610776
34.88152391985897,-8.800994529456945
34.713109796334976,-5.951037352492735
33.67225365276501,-3.2926099003233666
31.860840584425524,-1.0859377678412017
29.456185472209654,0.4529753909572669
26.693672138503523,1.1734890966734284
23.8437149341311,1.0050755055645766
21.185287727817645,-0.035781265940276086
18.978615253959823,-1.8471939247925757
17.439701999641613,-4.251849255456145
16.719188389445193,-7.014362370714576
16.887602417449447,-9.864319766126485
17.92845856101941,-12.522747218295853
19.73987145025938,-14.729419760367456
22.144526646055024,-16.268332728024188
24.549181841850668,-17.80724569568092
26.360594731090636,-20.01391823775252
27.4014508746606,-22.67234568992189
27.569864902664854,-25.5223030853338
26.849351292468434,-28.284816200592232
25.310438038150224,-30.689471531255798
23.103765564292402,-32.500884190108096
20.445338357978947,-33.54174096161295
17.595381153606525,-33.710154552721804
14.832867819900393,-32.989640847005646
12.428212707684523,-31.450727688207174
10.616799639345038,-29.24405555572501
9.575943495775073,-26.585628103555642
9.407529372251076,-23.735670926591432
10.128043173486981,-20.973157374437598
11.666956236765706,-18.56850248066943
13.873628806143271,-16.75708960336943
16.532056012456728,-15.71623283186458
19.382013395928666,-15.547818831166287
22.144526646055024,-16.268332728024188
24.549181841850668,-17.80724569568092
26.360594731090636,-20.01391823775252
27.4014508746606,-22.67234568992189
27.569864902664854,-25.5223030853338
26.849351292468434,-28.284816200592232
25.310438038150224,-30.689471531255798
23.103765564292402,-32.500884190108096
20.445338357978947,-33.54174096161295
17.595381153606525,-33.710154552721804
14.832867819900393,-32.989640847005646
12.428212707684523,-31.450727688207174
10.616799639345038,-29.24405555572501
9.575943495775073,-26.585628103555642
9.407529372251076,-23.735670926591432
10.128043173486981,-20.973157374437598
11.666956236765706,-18.56850248066943
13.873628806143271,-16.75708960336943
16.532056012456728,-15.71623283186458
19.382013395928666,-15.547818831166287
22.144526646055024,-16.268332728024188
24.89323482999718,-17.470249247392072
27.64194301393934,-18.672165766759957
30.390651197881496,-19.87408228612784
33.13935938182365,-21.075998805495725
